x,y,z,time,fragment_id
-0.6916,3.981,9.5967,1604633942996,146
-0.853,3.6663,9.0683,1604633943135,146
-0.3346,3.3827,9.1799,1604633943155,146
-0.1599,3.1875,9.3815,1604633943175,146
0.8617,3.6116,8.8722,1604634123175,147
1.0507,3.2073,9.342,1604634123196,147
1.0079,3.2927,9.2112,1604634123216,147
1.1218,3.1708,9.3451,1604634123235,147
1.1273,3.4469,8.9255,1604634123255,147
-0.5698,4.3905,8.1421,1604634123475,147
-0.5002,3.9353,9.2544,1604634123495,147
-1.1243,4.2497,9.9592,1604634123515,147
-1.0034,4.1774,9.9296,1604634123535,147
0.0204,3.2633,9.4273,1604634123755,147
-0.3064,3.3307,9.6602,1604634123775,147
0.1371,3.0015,9.3584,1604634123795,147
-0.4674,3.16,9.9208,1604634123935,147
-0.2018,3.4673,9.1649,1604634123955,147
-0.1337,3.1898,9.5245,1604634123975,147
-0.0547,3.142,8.6954,1604634124115,147
0.2862,2.9013,9.315,1604634124135,147
0.2392,2.7663,9.8296,1604634124155,147
0.3248,2.7482,9.9862,1604634124175,147
-0.4816,3.2744,10.1898,1604634124335,147
-0.4211,3.7716,9.1119,1604634124355,147
-0.9875,4.2204,9.6364,1604634124535,147
-0.7223,3.8091,9.5667,1604634124556,147
0.4201,2.475,9.8167,1604634124755,147
0.3821,2.7797,8.7661,1604634124776,147
0.3098,3.0945,9.9608,1604634124795,147
-0.0703,3.1111,10.6546,1604634124815,147
0.5833,2.7076,9.1025,1604634124955,147
0.5497,2.7807,9.2415,1604634124975,147
0.8312,2.4637,9.5268,1604634124995,147
1.1441,2.3656,9.448,1604634125016,147
0.1511,2.5186,10.0718,1604480817477,148
0.2557,2.3642,10.2928,1604480817498,148
-0.01,2.5508,9.9501,1604480817518,148
0.0388,2.4073,9.608,1604480817538,148
-1.8516,2.8611,9.0738,1604480817838,148
-1.7066,3.0374,9.2903,1604480817858,148
-1.5323,2.9382,9.2266,1604480817878,148
-1.3114,2.2402,9.9404,1604480818237,148
-1.2987,2.2338,9.9804,1604480818258,148
-1.3056,2.2489,10.1067,1604480818277,148
-0.4567,2.0319,9.3917,1604480818297,148
-1.4705,2.3823,9.1564,1604480818518,148
-1.7819,2.6863,9.1065,1604480818538,148
-1.4056,2.2686,9.9387,1604480818558,148
-0.4493,2.063,9.214,1604480818837,148
-0.4798,2.1849,9.388,1604480818858,148
-0.2533,1.9748,9.7606,1604480818878,148
-0.2256,1.9808,10.1499,1604480818898,148
-0.8897,1.7931,10.0163,1604480819177,148
-1.0593,2.5033,10.4047,1604480819198,148
-0.2599,2.3786,10.0932,1604480819218,148
-1.2553,2.4687,9.0401,1604480819398,148
-1.2017,2.8691,9.2668,1604480819417,148
-1.0706,2.658,9.4608,1604480819438,148
-0.5199,2.3162,9.9291,1604480819457,148
-1.1983,2.6499,9.7041,1604480819697,148
-0.4666,2.6674,9.3844,1604480819717,148
1.0491,1.8777,8.6668,1604480819938,148
0.7466,1.7681,9.7703,1604480819958,148
0.1804,2.2594,10.6357,1604480819978,148
0.5602,1.708,10.1587,1604480819997,148
0.7912,3.316,10.6143,1604541552335,149
0.7345,3.517,10.3566,1604541552355,149
1.1034,2.8404,9.7797,1604541552376,149
-2.9461,2.6624,8.7188,1604541552695,149
-2.2658,2.7605,9.51,1604541552715,149
-0.974,2.5629,9.9757,1604541553076,149
-1.1776,2.0281,10.9731,1604541553336,149
-0.929,1.6371,11.488,1604541553355,149
0.1802,2.0952,9.8199,1604541553896,149
-0.5009,2.4027,9.9026,1604541553915,149
-0.2178,2.2525,9.5969,1604541553935,149
0.3272,2.02,9.1379,1604541553955,149
-1.6248,2.0305,8.8282,1604541554475,149
-1.4026,1.942,8.2457,1604541554496,149
-1.9032,2.0487,8.5265,1604541554515,149
-2.6666,2.6718,10.3963,1604541554695,149
-2.0593,2.2218,10.1178,1604541554716,149
-1.6513,2.3073,9.5946,1604541555036,149
-1.4587,2.3814,9.1341,1604541555055,149
-0.0386,1.9421,9.1868,1604541555355,149
-0.0332,1.4752,10.1082,1604541555375,149
-0.6199,3.7168,8.9081,1604541390756,150
-0.4473,3.4081,9.2314,1604541390775,150
-0.6349,3.5427,9.281,1604541390795,150
-0.4102,3.3587,9.0969,1604541390815,150
-2.1498,3.7392,9.0181,1604541391115,150
-2.1015,4.0828,9.4224,1604541391135,150
-2.2674,4.2005,9.5073,1604541391155,150
-1.2939,3.2243,9.3359,1604541391515,150
-1.4503,3.2339,9.3154,1604541391535,150
-1.3155,3.2438,9.1604,1604541391555,150
-2.1729,3.2986,9.2705,1604541391735,150
-1.6461,3.17,9.3833,1604541391755,150
-1.7061,3.1703,9.3035,1604541391775,150
-1.4695,3.1408,9.1886,1604541392015,150
-1.3976,3.1886,8.8528,1604541392036,150
-1.1078,2.982,9.5702,1604541392055,150
-1.5898,3.0844,9.3906,1604541392295,150
-1.7804,3.6337,8.6386,1604541392315,150
-1.7265,3.4903,9.075,1604541392335,150
-1.6752,3.5473,9.5749,1604541392355,150
-2.4052,3.857,8.5713,1604541392515,150
-2.0701,3.4667,9.2943,1604541392536,150
-1.9509,3.3191,9.8317,1604541392555,150
-1.0884,2.9779,9.0363,1604541392856,150
-0.7268,2.8707,8.7942,1604541392875,150
-1.0956,2.9976,9.9023,1604541392896,150
-0.7556,2.8701,9.1847,1604541393115,150
-0.6479,2.9096,9.3748,1604541393135,150
-0.5946,2.7183,9.4941,1604541393155,150
-0.8066,9.3944,1.4388,1604541322455,151
-0.9411,9.491,1.5178,1604541322475,151
-1.2213,9.7128,1.6936,1604541322496,151
-1.139,9.7353,2.1309,1604541322516,151
-1.8679,9.6712,0.7462,1604541322855,151
-1.8901,10.1468,1.2236,1604541322875,151
-1.5437,10.1589,1.0352,1604541322896,151
-1.5175,10.0247,0.8904,1604541322915,151
-0.6056,9.4901,0.9145,1604541323376,151
-0.7612,9.5043,1.51,1604541323395,151
-1.0548,9.7303,2.4068,1604541323415,151
-0.7669,9.3579,2.4275,1604541323435,151
-0.776,9.2625,1.3341,1604541323595,151
-1.1811,9.7905,1.7642,1604541323615,151
-1.2291,9.7973,1.8159,1604541323635,151
-1.1601,9.8213,1.9903,1604541323656,151
-0.9401,9.5359,1.6484,1604541323875,151
-1.1045,9.7271,2.2335,1604541323895,151
-1.0954,9.5855,2.6515,1604541323915,151
-0.9775,9.3547,2.1422,1604541324255,151
-1.5241,9.9147,1.7939,1604541324275,151
-1.35,9.9585,1.6843,1604541324295,151
-1.0434,9.7149,1.8072,1604541324315,151
-1.6561,9.7821,1.759,1604541324535,151
-1.4278,9.8533,2.3592,1604541324556,151
-1.4443,9.9184,2.4566,1604541324575,151
-1.1648,9.6353,2.1413,1604541324936,151
-0.8316,9.6254,2.1648,1604541324955,151
-0.5635,9.6082,2.4965,1604541324975,151
-0.8295,9.502,1.1449,1604541325215,151
-1.0624,9.5906,1.9269,1604541325235,151
-1.1307,9.6072,2.7928,1604541325255,151
0.6811,4.6854,8.5114,1604629027390,152
0.5516,4.7237,8.6838,1604629027410,152
0.6221,4.7095,8.4451,1604629027430,152
-1.0255,4.8256,7.7724,1604629027730,152
-0.9806,5.076,7.9473,1604629027750,152
-1.1683,5.2524,8.4025,1604629027770,152
-0.1919,4.3201,9.0521,1604629028150,152
-0.767,4.4313,9.2007,1604629028170,152
-0.3767,4.1077,9.2415,1604629028191,152
-1.0465,4.0881,8.975,1604629028350,152
-1.0371,4.5962,8.9113,1604629028370,152
-0.719,4.2608,9.4217,1604629028390,152
-0.7212,4.1293,9.6524,1604629028411,152
-0.5863,4.0018,9.123,1604629028590,152
-0.5398,4.3958,9.2578,1604629028610,152
-0.5175,4.076,9.2409,1604629028630,152
-0.5588,4.0441,8.8909,1604629028650,152
-0.8763,4.1732,9.1453,1604629028910,152
-0.3654,4.0908,9.2738,1604629028930,152
-0.6962,4.3036,9.8492,1604629028950,152
-1.1331,4.8411,9.1947,1604629029130,152
-1.0692,4.676,9.6484,1604629029150,152
-0.2423,3.6939,9.5089,1604629029411,152
-0.2211,3.7293,9.4953,1604629029431,152
0.089,3.4144,8.8047,1604629029670,152
-0.1346,3.6721,9.3648,1604629029691,152
0.451,4.5363,8.482,1604540669261,153
0.4154,4.6653,8.7206,1604540669280,153
0.2934,4.6504,8.6513,1604540669300,153
0.4947,4.5639,8.9375,1604540669320,153
0.7733,4.4168,8.5889,1604540669340,153
-1.298,4.7797,7.761,1604540669660,153
-1.0941,5.0002,8.637,1604540669680,153
-1.0906,5.1371,8.5732,1604540669700,153
-0.0786,4.1418,9.1391,1604540670081,153
-0.1642,4.0879,9.1226,1604540670100,153
0.2263,3.9291,8.9377,1604540670121,153
-0.2595,3.8711,9.3848,1604540670340,153
-0.2541,4.3259,9.392,1604540670361,153
-0.191,4.1234,9.1342,1604540670380,153
0.176,3.7724,9.2075,1604540670580,153
-0.2023,3.9112,9.2236,1604540670601,153
0.1464,3.8893,9.2945,1604540670620,153
0.0428,3.6577,9.0263,1604540670640,153
-0.5685,4.0572,9.5796,1604540670880,153
-0.248,4.2099,9.1764,1604540670901,153
-0.0294,4.2671,9.0806,1604540670920,153
-1.0513,4.6394,9.1348,1604540671100,153
-0.987,5.0487,9.4206,1604540671120,153
-0.3365,3.6436,8.9135,1604540671440,153
0.3059,3.7352,8.6556,1604540671460,153
0.4221,3.7406,9.5988,1604540671480,153
0.685,3.4612,9.1934,1604540671680,153
0.3269,3.6236,9.0996,1604540671700,153
0.2842,3.6535,9.5383,1604540671720,153
0.5544,3.4286,9.7248,1604540671740,153
0.2684,5.2785,8.0799,1604637577562,154
0.27,4.9721,8.5489,1604637577581,154
0.3527,4.9894,8.7072,1604637577602,154
0.5982,4.8799,8.8242,1604637577622,154
-0.4731,5.3117,7.2583,1604637577822,154
-0.7765,5.1951,9.007,1604637577841,154
-0.9073,5.3503,9.543,1604637577862,154
-0.6443,5.4317,8.9544,1604637577882,154
0.0818,4.3169,8.484,1604637578222,154
0.273,4.0934,8.8369,1604637578241,154
-0.0589,4.2343,9.3352,1604637578261,154
0.2492,4.1455,9.0547,1604637578281,154
-0.4179,4.1597,8.6765,1604637578422,154
-0.2264,4.4223,8.8747,1604637578442,154
-0.3492,4.4151,8.695,1604637578462,154
-0.2385,4.1486,9.2598,1604637578481,154
-0.715,4.31,8.419,1604637578622,154
-0.5005,4.2273,9.0066,1604637578642,154
-0.2436,4.0357,9.16,1604637578662,154
0.0796,3.8037,9.0183,1604637578682,154
-0.4268,4.2823,8.9718,1604637578881,154
-0.2217,4.4525,9.004,1604637578902,154
-0.5142,4.6091,9.208,1604637578921,154
-1.1283,4.9915,8.3489,1604637579082,154
-0.8262,5.1078,8.9768,1604637579102,154
-0.5182,4.7427,9.0109,1604637579122,154
0.2855,3.844,9.2369,1604637579362,154
0.2259,3.7507,9.2921,1604637579381,154
0.0805,3.8871,9.714,1604637579402,154
0.8934,3.365,8.9354,1604637579541,154
0.7891,3.095,9.3647,1604637579561,154
0.9573,3.1769,10.078,1604637579582,154
0.7388,3.1541,10.2355,1604637579602,154
0.0743,4.6443,8.7104,1604629857490,155
0.043,4.6815,8.7272,1604629857511,155
0.0402,4.7361,8.8871,1604629857530,155
-0.017,4.8613,8.8798,1604629857550,155
0.2093,4.7056,8.6609,1604629857570,155
-1.6145,5.2528,8.034,1604629857830,155
-1.9583,5.487,8.301,1604629857850,155
-1.9657,5.6332,8.5165,1604629857871,155
-1.6587,5.2367,8.6109,1604629857890,155
-0.6834,4.4998,9.0621,1604629858191,155
-0.8711,4.4873,9.417,1604629858211,155
-0.5149,4.3278,9.1078,1604629858230,155
-1.0485,4.1066,8.5667,1604629858390,155
-1.0411,4.476,8.7345,1604629858411,155
-1.1595,4.2861,9.4629,1604629858431,155
-1.1617,4.2919,9.9492,1604629858450,155
-0.4919,3.8695,8.8097,1604629858590,155
-0.8217,3.8806,9.2613,1604629858610,155
-0.7773,3.7805,9.9182,1604629858630,155
-0.6379,3.8154,9.4837,1604629858650,155
-1.3908,4.0188,9.4092,1604629858830,155
-1.0896,4.4754,9.4897,1604629858850,155
-1.0831,4.5025,9.8702,1604629858870,155
-1.8433,4.6132,8.3779,1604629859030,155
-1.6899,4.967,9.2456,1604629859050,155
-1.6694,4.7591,9.2244,1604629859070,155
-0.3848,3.2128,9.8699,1604629859350,155
-0.2167,3.4432,9.1994,1604629859371,155
-0.3315,3.6112,9.7335,1604629859390,155
-0.043,3.3865,9.1031,1604629859730,155
-0.0584,3.234,9.3363,1604629859750,155
0.1401,3.192,9.6311,1604629859771,155
0.2211,2.9403,9.533,1604629859790,155
-0.1265,3.2916,9.1947,1604634024835,156
-0.008,3.3739,8.997,1604634024856,156
-0.3042,3.7738,9.8058,1604634024876,156
-0.4923,3.5676,10.3646,1604634024895,156
-1.0281,3.9161,8.6267,1604634025195,156
-0.4347,3.513,9.8452,1604634025215,156
-0.4272,4.0867,9.9466,1604634025235,156
-1.082,4.1962,9.8898,1604634025255,156
-1.0331,4.0634,9.6913,1604634025276,156
0.251,3.2255,9.1858,1604634025555,156
-0.0901,3.2488,9.249,1604634025576,156
0.2039,3.1598,9.6382,1604634025595,156
0.7019,2.8827,9.4278,1604634025615,156
0.1419,2.919,9.3127,1604634025736,156
0.0244,3.2471,9.1403,1604634025756,156
-0.2859,3.5801,9.7881,1604634025775,156
-0.6244,3.5822,10.2959,1604634025795,156
0.1558,3.0566,9.6237,1604634025976,156
-0.03,3.225,9.0393,1604634025995,156
0.2307,3.1623,9.6039,1604634026015,156
0.3406,2.8761,9.7489,1604634026035,156
-0.0954,3.386,9.6459,1604634026255,156
-0.0975,3.483,9.8451,1604634026275,156
-0.8291,3.6229,8.9615,1604634026435,156
-0.1056,3.7885,9.6684,1604634026455,156
-0.1323,3.3022,10.1202,1604634026475,156
0.2648,2.9469,9.1006,1604634026736,156
0.2677,3.2456,10.213,1604634026755,156
0.2258,3.0338,9.4574,1604634026955,156
0.0264,3.0832,9.3298,1604634026975,156
0.5856,2.9419,9.2145,1604634026995,156
0.5223,2.7262,9.4768,1604634027015,156
-0.0598,4.7328,8.3606,1604629822930,157
-0.0119,4.6193,8.6011,1604629822950,157
0.1914,4.4369,8.8139,1604629822970,157
-2.4566,5.5146,7.8101,1604629823330,157
-2.3698,5.7273,8.4904,1604629823350,157
-0.4164,4.3994,8.8468,1604629823750,157
-0.6905,4.3909,8.9215,1604629823771,157
-0.5628,4.2967,9.2603,1604629823791,157
-0.1016,4.023,8.9845,1604629823810,157
-0.9007,4.1362,8.6395,1604629823950,157
-0.9709,4.5496,8.6324,1604629823970,157
-1.2037,4.474,8.9394,1604629823990,157
-0.6483,4.0881,9.2533,1604629824211,157
-0.6374,4.0912,8.8905,1604629824231,157
-0.6047,4.0682,9.0436,1604629824250,157
-0.998,4.2984,9.2332,1604629824510,157
-0.5774,4.1935,9.3975,1604629824531,157
-0.8723,4.3011,9.7202,1604629824550,157
-2.0635,5.0935,7.918,1604629824691,157
-1.3829,5.1413,8.7312,1604629824711,157
-0.8715,4.6192,8.8198,1604629824730,157
-0.8972,4.4414,9.1456,1604629824750,157
0.2171,2.8976,9.4675,1604629824970,157
-0.0134,3.8489,8.5592,1604629824990,157
-0.4422,3.9424,9.8118,1604629825010,157
-0.298,3.7827,10.357,1604629825030,157
-0.0619,3.7491,8.0754,1604629825251,157
-0.0794,3.5893,8.4975,1604629825271,157
0.1895,3.4958,9.1085,1604629825291,157
0.7187,4.1835,8.7907,1604637761482,158
1.2854,3.8807,8.7772,1604637761501,158
1.3779,3.6898,8.8337,1604637761522,158
1.1867,3.7207,9.1436,1604637761541,158
0.9483,3.7419,8.91,1604637761561,158
0.1387,3.5266,9.3814,1604637761801,158
-0.0367,3.5982,10.0699,1604637761822,158
0.0708,3.8556,10.1308,1604637761842,158
0.4555,3.5911,9.4609,1604637762182,158
0.2776,3.5809,9.4135,1604637762201,158
0.6538,3.5139,9.3109,1604637762221,158
0.9672,3.1845,9.111,1604637762242,158
0.3805,3.1921,9.1602,1604637762362,158
0.5046,3.6446,9.4312,1604637762382,158
0.2923,3.5716,9.949,1604637762402,158
0.4349,3.4081,9.4935,1604637762582,158
0.3313,3.38,9.6169,1604637762602,158
0.5484,3.3036,9.5453,1604637762622,158
0.6292,2.9691,9.3561,1604637762642,158
0.055,3.3761,9.4476,1604637762861,158
0.3664,3.406,9.3288,1604637762882,158
0.3298,3.6601,9.815,1604637762901,158
-0.1975,3.5924,9.6129,1604637763081,158
0.0583,4.1842,10.433,1604637763102,158
-0.0913,3.9661,10.361,1604637763122,158
1.0824,2.6385,10.0876,1604637763362,158
0.5454,2.9054,8.9006,1604637763382,158
0.436,3.4788,9.0832,1604637763402,158
0.3246,3.4358,10.0976,1604637763421,158
0.5559,3.3337,9.6773,1604637763442,158
0.7345,3.1391,8.9275,1604637763562,158
0.7793,2.9662,9.2608,1604637763582,158
0.9213,3.0445,9.296,1604637763602,158
0.9129,2.8809,9.6403,1604637763622,158
1.0353,2.4416,9.2392,1604637763642,158
0.4291,9.0068,3.3939,1604480500018,159
0.5235,8.9788,3.4284,1604480500037,159
0.2943,9.0711,3.6793,1604480500057,159
0.0929,9.1422,3.8517,1604480500078,159
-0.4246,9.2639,2.2049,1604480500398,159
-0.4454,9.4094,3.9062,1604480500418,159
-0.522,9.4971,4.04,1604480500438,159
0.5178,8.9196,3.645,1604480500757,159
0.4277,8.708,4.2113,1604480500777,159
0.8227,8.6847,4.2323,1604480500798,159
-0.2433,8.9222,3.3535,1604480501017,159
-0.2609,9.2754,4.4135,1604480501038,159
-0.4866,9.2642,4.6266,1604480501058,159
0.3918,8.7528,3.4634,1604480501258,159
-0.5342,9.163,4.204,1604480501278,159
-0.1294,8.9392,4.755,1604480501298,159
0.5753,8.8743,3.9917,1604480501318,159
-0.4395,9.3107,3.3304,1604480501678,159
-0.5097,9.4075,3.1715,1604480501698,159
-0.9212,9.838,2.2098,1604480501918,159
-0.7256,9.8053,2.6983,1604480501938,159
-0.5318,9.5005,3.3198,1604480501958,159
-0.9842,9.6997,3.572,1604480502277,159
-0.2057,9.3529,2.0731,1604480502598,159
-0.4174,9.4068,3.2953,1604480502618,159
-0.6998,9.4526,4.1347,1604480502638,159
0.3175,9.0419,3.1816,1604480502657,159
-0.0188,2.4938,10.0368,1604541559575,160
0.2795,2.166,9.5217,1604541559596,160
0.8169,1.8338,9.0578,1604541559616,160
1.2767,1.5356,9.1248,1604541559635,160
-1.3825,2.7919,8.4317,1604541559955,160
-0.7348,2.8736,9.3546,1604541559975,160
-1.0406,2.846,9.3474,1604541559995,160
0.4229,2.9375,9.6422,1604541560255,160
-0.0829,2.4401,9.9239,1604541560275,160
-0.0935,2.5849,10.1841,1604541560295,160
-0.9371,2.5043,11.0098,1604541560475,160
-0.7585,2.0717,10.8152,1604541560495,160
-1.3444,1.3565,9.1856,1604541560715,160
-1.3247,1.3477,9.1403,1604541560735,160
-0.6286,1.2036,8.3591,1604541560755,160
-1.8821,2.389,8.3119,1604541560976,160
-1.577,2.9686,8.5082,1604541560996,160
-1.6274,2.6897,9.3042,1604541561015,160
-2.1663,3.4007,9.7669,1604541561216,160
-1.3029,1.6044,10.2944,1604541561495,160
-1.0717,1.9573,9.8457,1604541561516,160
-0.8291,1.7238,9.8966,1604541561536,160
0.7008,1.6463,9.582,1604541561755,160
0.5472,1.753,9.5997,1604541561776,160
1.0036,1.5765,9.2377,1604541561795,160
0.7156,4.8278,8.463,1604629033151,161
0.5007,4.758,8.6469,1604629033170,161
0.4568,4.7234,8.7281,1604629033190,161
0.659,4.5422,8.2844,1604629033210,161
-1.3242,4.7319,8.4212,1604629033470,161
-1.3767,4.8143,8.5326,1604629033491,161
-1.1632,5.1584,8.4774,1604629033510,161
-1.1034,5.0845,8.2569,1604629033530,161
0.1825,4.229,9.1427,1604629033930,161
-0.3823,4.2129,8.8953,1604629033951,161
-0.1964,4.0129,8.9098,1604629033970,161
-0.936,3.8381,8.9957,1604629034130,161
-1.0705,4.44,9.2387,1604629034150,161
-0.9311,4.2356,9.6455,1604629034170,161
-0.851,3.9983,9.7449,1604629034190,161
-0.5046,3.7914,9.4434,1604629034371,161
-0.4651,3.7418,9.3899,1604629034391,161
-0.6674,3.8187,9.0429,1604629034411,161
-0.6201,3.8475,9.1238,1604629034430,161
-0.6658,4.0406,8.7635,1604629034450,161
-0.4265,3.5562,8.8933,1604629034730,161
-0.4249,4.144,9.4199,1604629034750,161
-0.65,4.2044,9.8954,1604629034771,161
-1.021,4.2688,9.7071,1604629034790,161
-0.9394,4.0605,8.5744,1604629034950,161
-0.8133,4.3525,9.2681,1604629034970,161
-0.9231,3.91,9.7123,1604629034990,161
-0.9566,3.7598,10.0149,1604629035011,161
-0.2627,3.6591,9.1199,1604629035270,161
-0.1486,3.6348,9.3407,1604629035290,161
-0.3044,3.6524,9.8209,1604629035310,161
0.1542,3.523,8.8715,1604629035590,161
0.1147,3.424,9.4518,1604629035611,161
-1.3315,9.6365,0.9214,1604541315615,162
-1.1308,9.7029,1.1229,1604541315636,162
-1.1222,9.8657,1.2323,1604541315655,162
-1.0482,9.7703,1.4885,1604541315675,162
-1.541,9.6734,0.7126,1604541315975,162
-1.8794,10.056,1.7295,1604541315995,162
-1.6799,10.1731,2.1397,1604541316015,162
-0.7939,9.56,0.7639,1604541316456,162
-0.9662,9.6268,1.6101,1604541316476,162
-0.698,9.6034,1.5489,1604541316495,162
-0.741,9.4551,1.4015,1604541316676,162
-1.1735,9.904,1.6938,1604541316695,162
-1.2496,9.7958,1.7911,1604541316715,162
-1.0135,9.7012,1.5854,1604541316935,162
-1.0649,9.5525,1.5797,1604541316955,162
-1.026,9.6393,2.1899,1604541316976,162
-1.196,9.7314,1.9215,1604541317335,162
-1.1333,9.7479,1.6524,1604541317355,162
-0.8154,9.6893,1.8338,1604541317375,162
-1.7505,9.7154,1.5117,1604541317556,162
